"@babel/preset-env","7.0.0-beta.45","2018-04-23T01:59:18.994Z"
"@babel/preset-env","7.0.0-beta.46","2018-04-23T04:33:29.367Z"
"@babel/preset-env","7.0.0-beta.47","2018-05-15T00:18:38.849Z"
"@babel/preset-env","7.0.0-beta.48","2018-05-24T19:25:34.227Z"
"@babel/preset-env","7.0.0-beta.49","2018-05-25T16:05:34.453Z"
"@babel/preset-env","7.0.0-beta.50","2018-06-12T19:48:27.420Z"
"@babel/preset-env","7.0.0-beta.51","2018-06-12T21:21:10.851Z"
"@babel/preset-env","7.0.0-beta.52","2018-07-06T00:59:56.671Z"
"@babel/preset-env","7.0.0-beta.53","2018-07-11T13:41:00.043Z"
"@babel/preset-env","7.0.0-beta.54","2018-07-16T18:00:36.118Z"
"@babel/preset-env","7.0.0-beta.55","2018-07-28T22:08:48.258Z"
"@babel/preset-env","7.0.0-beta.56","2018-08-04T01:09:50.977Z"
"@babel/preset-env","7.0.0-rc.0","2018-08-09T16:00:58.297Z"
"@babel/preset-env","7.0.0-rc.1","2018-08-09T20:10:27.314Z"
